8;"Nastąpi rozwój systemów eksperckich, zwłaszcza SWD w chmurze. ";;;;;;;;;
;"kod tezy:";;;;;;;;;
"8.1";"Ilość użytkowników telefonii mobilnej (w mln) korzystających z mobilnych SWD (świat)";;;;;;;;;
;"kod pytania:";"Q";;;;;;;;
;"jednostka:";"mln";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"8.3";512;0,5;0,2;"n/a";5;30;50;80;"W miarę jak rozwiązania medycyny mobilnej będą wprowadzane jako obowiązkowe wyposażenie smartfonów procentowy udział użytkowników korzystających z mobilnych SWD będzie wzrastał.";"nie jestem pewien,ale chciałbym by tak było"
"8.3";513;0,5;0,2;"n/a";20;40;60;90;"Obecnie szeroko wykorzystuje się aplikacje takie jak Siri, które w pewnym sensie wspomagają decyzje np. wyboru restauracji w okolicy";"wyrażam tylko swój subiektywny pogląd"
"8.3";514;0,5;0,2;"n/a";1;2;5;10;"Ze względów na zbyt wysoką cenę rozwiązania, w Polsce nie będzie ono stosowane na szeroką skalę";"wyrażam tylko swój subiektywny pogląd"
"8.3";517;0,5;0,2;"n/a";50;65;75;80;"jw";"wyrażam tylko swój subiektywny pogląd"
"8.3";520;0,5;0,2;"n/a";0;1;3;5;;"wyrażam tylko swój subiektywny pogląd"
"8.3";523;0,4;0,75;"n/a";1;1;2;2;"eurostat, computerworld";"wyrażam tylko swój subiektywny pogląd"
"8.3";524;0,2;0,2;"n/a";10;10;10;10;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.3";547;0,1;0,2;"n/a";5;10;20;30;"Wzrost liczby obszarów zastosowań mobilnych swd i ogólny rozwój mobilnych systemów informacyjnych spowoduje wzrost liczby użytkowników.";"wyrażam tylko swój subiektywny pogląd"
"8.3";548;0,1;0,2;"n/a";15;55;75;90;"Nie ma żadnych podstaw, aby Polska miała odstawać od krajów OECD.";"z dużym prawdopodobieństwem"
"8.3";549;0,1;0,75;"n/a";1;3;5;15;"W polsce udział % zawsze będzie mniejszy niż we wszystkich krajach OECD ze względów historycznych, konserwatywnego podejścia do innowacji. Choć to wszystko będzie się zmieniało z kolejnymi latami.";"wyrażam tylko swój subiektywny pogląd"
"8.3";550;0,1;0,2;"n/a";3;40;65;75;"Polska będzie lekko w tyle w stosunku do średniej światowej.";"jestem raczej pewnien (pewna)"
"8.3";551;0,1;0,2;"n/a";5;30;55;80;"przejmowanie zachodnich telchnologii";"wyrażam tylko swój subiektywny pogląd"
"8.3";552;0,1;0,2;"n/a";2;3;5;10;"W Polsce również będzie wzrost, lecz nie tak duzy jak na swiecie.";"wyrażam tylko swój subiektywny pogląd"
"8.3";553;0,1;0,2;"n/a";1;10;15;1;"Na tle pozostałych Polska nie będzie należeć do potentatów branży";"jestem raczej pewnien (pewna)"
"8.3";554;0,1;0,2;"n/a";2;4;5;5;"Rynki krajów będą glownym miejscem ekspansji tych systemow. Z czasem z uwagi na zrównanie standardow SWD będzie rozpowszechniane w innych miejscach.";"z dużym prawdopodobieństwem"
"8.3";556;0,05;0,2;"n/a";2;3;4;10;"W Polsce będzie się to odbywało wolniej.";"wyrażam tylko swój subiektywny pogląd"
"8.3";558;0,1;0,2;"n/a";3;10;45;70;"Polska będzie lekko w tyle w stosunku do średniej światowej.";"wyrażam tylko swój subiektywny pogląd"
"8.3";564;0,1;0,2;"n/a";15;50;75;90;"Nie ma żadnych podstaw aby Polska miała odstawać od krajów OECD";"jestem raczej pewnien (pewna)"
"8.3";565;0,05;0,2;"n/a";85;90;95;99;"Własne obserwacje";"wyrażam tylko swój subiektywny pogląd"
"8.3";566;0,2;0,2;"n/a";0;0;1;5;"Polscy użytkownicy są mniej otwarci na nowe technologie";"wyrażam tylko swój subiektywny pogląd"
"8.3";567;0,2;0,2;"n/a";5;25;60;70;"Z czasem rozwój Polski powinien zrównać się z poziomem najbardziej rozwiniętych krajów.";"wyrażam tylko swój subiektywny pogląd"
"8.3";571;0,4;0,25;"n/a";25;35;50;65;;"wyrażam tylko swój subiektywny pogląd"
"8.3";579;0,7;0,2;"n/a";3;3;4;10;"Własne analizy";"wyrażam tylko swój subiektywny pogląd"
"8.4";"Ilość osób poszukujących porad w SWD on-line (kraje OECD)";;;;;;;;;
;"kod pytania:";"P";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"8.4";68;0,5;0,2;"n/a";10;20;30;40;"Internet jest łatwiej dostępny niż odpowiednie urządzenia mobilne, stąd więcej użytkowników na początku";"jestem raczej pewnien (pewna)"
"8.4";140;0,8;0,2;"n/a";10;10;30;40;;"wyrażam tylko swój subiektywny pogląd"
"8.4";248;0,4;0,2;"n/a";;20;;30;;"wyrażam tylko swój subiektywny pogląd"
"8.4";284;0,8;0,2;"n/a";1;2;4;10;"Rozwój swd w chmurze może przyczynić się do wzrostu popularności usług swd on-line";"wyrażam tylko swój subiektywny pogląd"
"8.4";315;0,6;0,75;"n/a";15;20;30;50;"Poszukiwanie nie jest rownoznaczne z zaiwestowaniem pieniedzy w wykorzystanie";"wyrażam tylko swój subiektywny pogląd"
"8.4";344;1;0,5;"n/a";25;25;25;25;;"wyrażam tylko swój subiektywny pogląd"
"8.4";347;0,5;0,2;"n/a";;;;;"""SWD on-line cieszyć się będą jeszcze większą popularnością wśród użytkowników niż mobilne SWD ze względu na szybsze rozpowszechnianie się nowości drogą internetową niż wprowadzanie na rynek innowacji mobilnych""";"z dużym prawdopodobieństwem"
"8.4";353;0,5;0,2;"n/a";10;30;40;55;;"wyrażam tylko swój subiektywny pogląd"
"8.4";354;0,5;0,2;"n/a";30;45;55;90;"raz na jakiś czas prawie każdy będzie używał";"wyrażam tylko swój subiektywny pogląd"
"8.4";361;0,6;0,2;"n/a";80;80;80;80;;"wyrażam tylko swój subiektywny pogląd"
"8.4";363;0,5;0,2;"n/a";5;5;10;15;;"wyrażam tylko swój subiektywny pogląd"
"8.4";364;0,6;0,2;"n/a";20;35;45;60;"oszacowanie własne na podstawie ogólnej wiedzy";"wyrażam tylko swój subiektywny pogląd"
"8.4";367;0,7;0,2;"n/a";5;5;15;15;"opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.4";398;0,1;0,2;"n/a";2;5;5;10;;"wyrażam tylko swój subiektywny pogląd"
"8.4";407;0,5;0,2;"n/a";30;30;30;30;"Już obecnie obserwujemy, że wielu ludzi (w tym specjalistów) poszukując porad w dużej mierze polega na internecie. Rozwój SWD on-line tylko umocni tą tendencję i sprawi, że jeszcze więcej ludzi będzie poszukiwać porady i konkretnych odpowiedzi, jeszcze lepiej dopasowanych do ich indywidualnej sytuacji on-line.";"wyrażam tylko swój subiektywny pogląd"
"8.4";413;0,5;0,2;"n/a";15;20;20;25;"Ilość takich osób ciągle wzrasta, zwłaszcza w dziedzinie medycyny.";"wyrażam tylko swój subiektywny pogląd"
"8.4";415;0,5;0,2;"n/a";5;15;15;25;"Odchodzi się od modelu szukania porad u specjalistów zamiast w internecie, zaufanie wobec takich informacji jest coraz wyższe i stale rośnie";"wyrażam tylko swój subiektywny pogląd"
"8.4";416;0,9;0,2;"n/a";10;25;40;55;"Systemy SWD on-line są popularniejsze niż systemy mobilne (i jest ich po prostu więcej), dlatego wartość początkowa jest wyższa. Upowszechnianie technologii, chociażby przez rozwój tej technologii na systemach mobilnych, również tutaj spowoduje gwałtowny wzrost liczby użytkowników.";"wyrażam tylko swój subiektywny pogląd"
"8.4";417;0,01;0,2;"n/a";15;20;20;25;;"wyrażam tylko swój subiektywny pogląd"
"8.4";418;0,5;0,2;"n/a";35;40;45;50;"Większość dostępnych na rynku urządzeń mobilnych SWD to będą rozwiązania on-line.";"wyrażam tylko swój subiektywny pogląd"
"8.4";421;0,5;0,2;"n/a";1;3;5;30;"Przypuszczalnie wskaźnik tutaj powinien być bardzo podobny jak wskaźnik ogólnych użytkowników mobilnych SWD, ale uwzględniono jeszcze tych użytkowników którzy jedynie chcieli przetestować SWD i nie postanowili z nich dalej korzystać.";"wyrażam tylko swój subiektywny pogląd"
"8.4";423;0,6;0,2;"n/a";40;50;60;70;"Podejrzewam, że wraz ze wzrostem popularności takich systemów, ilość użytkowników będzie szybko wzrastać. Poza tym, dostępność takich systemów jest większa niż dla telefonów komórkowych, dlatego zakładam większe ilości osób poszukujących porad w SWD on-line.";"wyrażam tylko swój subiektywny pogląd"
"8.4";452;0,5;0,2;"n/a";1;4;10;30;"Predykacja z uwzględnieniem ilości osób dysponujących stałym łączem internetowym oraz przewidywanymi proporcjami wzrostu popularności SWD on-line.";"nie jestem pewien,ale chciałbym by tak było"
"8.4";462;0,5;0,4;"n/a";10;15;20;20;"Ze względu na dużą wygodę systemy SWD dostępne on-line będą zyskiwać coraz większą popularność. W przyszłości ogólna liczba użytkowników systemów SWD będzie wzrastać co pociągnie za sobą wzrost użytkowników systemów on-line.";"wyrażam tylko swój subiektywny pogląd"
"8.4";465;0,5;0,2;"n/a";20;25;30;40;"Znacznie więcej osób korzysta z internetu niż z rozwiązań mobilnych, zatem wskaźnik ten będzie wyższy niż w poprzednich podpunktach.";"wyrażam tylko swój subiektywny pogląd"
"8.4";494;0,8;0,5;"n/a";10;20;25;25;"Wśród osób szukających porad w SWD należy wyróżnić dwie grupy: zainteresowanych zawodowo oraz prywatnie. Zainteresowani z racji wykonywanego zawodu będą potrzebowali specjalistycznych SWD. Należą do tej grupy osoby pracujące w bankach i instytucjach finansowych, służbie zdrowia czy instytucjach naukowych. Finansiści i medycy wydają się być najliczniejszą grupą o dużym zapotrzebowaniu na wyspecjalizowane SWD, które będą wpierać przykładowo ocenę ryzyka finansowego dla kredytobiorców, ryzyko inwestycji finansowych czy profil danego klienta. Natomiast w medycynie SWD wydaje się być naturalnym sprzymierzeńcem lekarza w szybkiej i trafnej diagnozie oraz efektywnym leczeniu schorzeń swoich pacjentów. W przypadku naukowców trzeba wyróżnić specjalistów zainteresowanych tworzeniem SWD oraz specjalistów, którzy będą chcieli je wykorzystywać w prowadzonych badaniach i projektach. Dodatkowo grupą, która będzie wpływać na zapotrzebowanie i rozwój SWD jest branża logistyczna wykorzystująca SWD w różnych konfiguracjach z ERP. Natomiast użytkownicy prywatni najczęściej będą wykorzystywać SWD w planowaniu podróży lub wyborze miejsca wypoczynku oraz zakupach przez internet czy zawieraniu znajomości na portalach społecznościowych.";"wyrażam tylko swój subiektywny pogląd"
"8.4";506;0,7;0,2;"n/a";10;20;30;40;"mhealthsummit.org";"wyrażam tylko swój subiektywny pogląd"
"8.4";512;0,5;0,2;"n/a";35;40;60;65;"Nawet dziś bardzo dużo osób poszukuje informacji w internecie przed podjęciem jakiejkolwiek decyzji.";"wyrażam tylko swój subiektywny pogląd"
"8.4";513;0,5;0,2;"n/a";2;4;10;20;"Obecnie urządzenia mobilne nie mają na tyle mocy obliczeniowej aby samodzielnie przeprowadzać obliczenia. Najczęściej usługi SWD wymagają podłączenia do sieci.";"wyrażam tylko swój subiektywny pogląd"
"8.4";514;0,5;0,2;"n/a";5;15;30;50;"Ze względu na niską cenę tego rozwiązania jak również jego dostępność będzie często wykorzystywane przez użytkowników";"jestem raczej pewnien (pewna)"
"8.4";517;0,5;0,2;"n/a";15;25;55;90;"SWD zaczną wkraczać do każdej dziedziny życia, ludzie z czasem będą oraz bardziej się donich przyzwyczajać i zaczną używać rekomenderów do każdej dziedziny życia";"nie jestem pewien,ale chciałbym by tak było"
"8.4";520;0,5;0,2;"n/a";5;10;20;30;;"wyrażam tylko swój subiektywny pogląd"
"8.4";523;0,4;0,75;"n/a";5;10;10;15;"eurostat, computerworld";"wyrażam tylko swój subiektywny pogląd"
"8.4";524;0,2;0,2;"n/a";10;10;10;10;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.4";547;0,1;0,2;"n/a";40;45;45;50;"Rozwój swd w chmurze może przyczynić się do wzrostu popularności usług online";"wyrażam tylko swój subiektywny pogląd"
"8.4";548;0,1;0,2;"n/a";;;;;"Brak danych";"wyrażam tylko swój subiektywny pogląd"
"8.4";549;0,1;0,75;"n/a";5;10;15;20;"Dane w milionach, niespójność papieru i strony internetowej. Uwzględnienie użytkowników mobilnych posiadających Internet+PC, uwzględniony również wzrost popularności SWD.";"wyrażam tylko swój subiektywny pogląd"
"8.4";550;0,1;0,2;"n/a";10;65;75;80;"SWD działać będzie tylko online, więc odpowiedź bliźniacza do 8.2.";"wyrażam tylko swój subiektywny pogląd"
"8.4";551;0,1;0,2;"n/a";40;70;95;99;;"wyrażam tylko swój subiektywny pogląd"
"8.4";552;0,1;0,2;"n/a";0;0;0;0;"W Polsce również będzie wzrost, lecz nie tak duzy jak na swiecie.";"wyrażam tylko swój subiektywny pogląd"
"8.4";553;0,1;0,2;"n/a";10;40;45;50;;"jestem raczej pewnien (pewna)"
"8.4";554;0,1;0,2;"n/a";0;2;4;5;"Predykacja z uwzględnieniem ilości osob dysponujących stalym laczem internetowym oraz przewidywanymi proporcjami wzrostu popularności SWD online.";"z dużym prawdopodobieństwem"
"8.4";556;0,05;0,2;"n/a";10;30;50;50;"Na początku popularne będą głównie strony związane z typowymi codziennymi aspektami życia, np. już teraz istnieją strony wspomagające planowanie diety, proponujące odpowiedni zestaw ćwiczeń. Ograniczeniem będzie ilość aspektów, w których SWD może pomóc zwykłym ludziom, koszt usług oraz stopień zaawansowania/skomplikownia/profesjonalnego zastosowania wykraczającego poza możliwośći i praktyczność stron on-line.";"wyrażam tylko swój subiektywny pogląd"
"8.4";558;0,1;0,2;"n/a";10;40;50;90;"SWD stanie się jednym z głównych systemów eksperckich.";"z dużym prawdopodobieństwem"
"8.4";564;0,1;0,2;"n/a";10;10;15;15;;"jestem raczej pewnien (pewna)"
"8.4";565;0,05;0,2;"n/a";5;10;20;40;"Prognoza własna";"wyrażam tylko swój subiektywny pogląd"
"8.4";566;0,2;0,2;"n/a";10;10;10;10;"Stosunkowo niewielka liczba osób potrzebuje pomocy";"wyrażam tylko swój subiektywny pogląd"
"8.4";567;0,2;0,2;"n/a";10;30;50;50;"Na początku popularne będą głównie strony związane z typowymi codziennymi aspektami życia, np. już teraz istnieją strony wspomagające planowanie diety, proponujące odpowiedni zestaw ćwiczeń. Ograniczeniem będzie ilość aspektów, w których SWD może pomóc zwykłym ludziom, koszt usług oraz stopień zaawansowania/skomplikownia/profesjonalnego zastosowania wykraczającego poza możliwośći i praktyczność stron on-line.";"wyrażam tylko swój subiektywny pogląd"
"8.4";571;0,4;0,25;"n/a";35;45;55;75;;"wyrażam tylko swój subiektywny pogląd"
"8.4";579;0,7;0,2;"n/a";10;10;15;20;"Własne analizy";"wyrażam tylko swój subiektywny pogląd"
"8.5";"Ilość osób poszukujących porad w SWD on-line (Polska)";;;;;;;;;
;"kod pytania:";"P";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"8.5";68;0,5;0,2;"n/a";15;20;25;45;"j.w.";"jestem raczej pewnien (pewna)"
"8.5";140;0,8;0,2;"n/a";10;10;20;40;;"wyrażam tylko swój subiektywny pogląd"
"8.5";248;0,4;0,2;"n/a";50;60;65;70;;"wyrażam tylko swój subiektywny pogląd"
"8.5";284;0,8;0,2;"n/a";0;1;2;3;"Rozwój swd w chmurze może przyczynić się do wzrostu popularności usług swd on-line";"wyrażam tylko swój subiektywny pogląd"
"8.5";315;0,6;0,75;"n/a";5;10;15;25;"Poszukiwanie nie jest rownoznaczne z zaiwestowaniem pieniedzy w wykorzystanie";"wyrażam tylko swój subiektywny pogląd"
"8.5";344;1;0,5;"n/a";10;10;10;10;;"wyrażam tylko swój subiektywny pogląd"
"8.5";347;0,5;0,2;"n/a";;;;;"""Pod względem rozpowszechnienia SWD on-line Polska nie będzie znacząco odbiegać od świata ze względu na łatwiejszy dostęp do treści w Internecie i mniejsze ograniczenia finansowe niż w przypadku technologii mobilnych""";"z dużym prawdopodobieństwem"
"8.5";353;0,5;0,2;"n/a";5;25;40;55;;"wyrażam tylko swój subiektywny pogląd"
"8.5";354;0,5;0,2;"n/a";10;35;40;70;"duży odsetek osób starszych nie będzie używał ich wcale";"wyrażam tylko swój subiektywny pogląd"
"8.5";361;0,6;0,2;"n/a";50;50;50;60;;"wyrażam tylko swój subiektywny pogląd"
"8.5";363;0,5;0,2;"n/a";1;2;4;5;;"wyrażam tylko swój subiektywny pogląd"
"8.5";364;0,6;0,2;"n/a";3;5;10;35;"oszacowanie własne na podstawie ogólnej wiedzy";"wyrażam tylko swój subiektywny pogląd"
"8.5";367;0,7;0,2;"n/a";5;5;10;15;"opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.5";398;0,1;0,2;"n/a";0;2;3;5;;"wyrażam tylko swój subiektywny pogląd"
"8.5";407;0,5;0,2;"n/a";5;5;5;5;"Przewiduję, że udział Polski w globalnym rynku usług SWD on-line będzie zbliżony do udziału w rynku usług SWD mobilnych. Wynika to z wielkości budżetów rodzimych firm.";"wyrażam tylko swój subiektywny pogląd"
"8.5";413;0,5;0,2;"n/a";10;10;15;15;"Jak wyżej, chociaż w Polsce jeszcze to zjawisko nie jest tak rozpowszechnione.";"wyrażam tylko swój subiektywny pogląd"
"8.5";415;0,5;0,2;"n/a";2;3;5;10;"w Polsce brakuje zaufania do treści zamieszczanych w internecie i nadal obywatele będą woleli zapytać kogoś niż znaleźć w internecie";"wyrażam tylko swój subiektywny pogląd"
"8.5";416;0,9;0,2;"n/a";10;25;40;55;"Wydaje mi się, że sytuacja w Polsce mniej więcej odzwierciedla sytuację w krajach OECD.";"wyrażam tylko swój subiektywny pogląd"
"8.5";417;0,01;0,2;"n/a";10;10;15;15;;"wyrażam tylko swój subiektywny pogląd"
"8.5";418;0,5;0,2;"n/a";35;40;45;50;"W tym przypadku sytuacja także będzie podobna jak w pozostałych krajach OECD.";"wyrażam tylko swój subiektywny pogląd"
"8.5";421;0,5;0,2;"n/a";1;3;5;30;"Sądzę, że i w tej kategorii wskaźniki dla Polski jak i dla świata nie będą się zauważalnie różnić.";"wyrażam tylko swój subiektywny pogląd"
"8.5";423;0,6;0,2;"n/a";30;40;50;60;"Wydaje się, że Polska nie będzie różniła się w trendzie wzrostowym związanym z rozpowszechnieniem systemów. Jednak uważam, że Polacy będą nieco sceptycznie nastawieni do korzystania z SWD (ze względu na małą wiedzę na ich temat).";"wyrażam tylko swój subiektywny pogląd"
"8.5";452;0,5;0,2;"n/a";1;4;10;20;"Objaśnienie zgodne z punktem 8.4";"nie jestem pewien,ale chciałbym by tak było"
"8.5";462;0,5;0,4;"n/a";5;5;10;10;"W Polsce trend będzie podobny, jednak procentowy udział będzie niższy niż średnia dla krajów OECD.";"wyrażam tylko swój subiektywny pogląd"
"8.5";465;0,5;0,2;"n/a";15;20;25;35;"jak wyżej.";"wyrażam tylko swój subiektywny pogląd"
"8.5";494;0,8;0,5;"n/a";10;15;20;25;"Niższe wartości prognozowanych zmian są efektem tego, że w Polsce najczęściej innowacje technologiczne mają niewielkie opóźnienie na etapie wdrożenie, jeśli porównamy sytuację z państwami zachodnimi.";"wyrażam tylko swój subiektywny pogląd"
"8.5";506;0,7;0,2;"n/a";5;10;20;30;"mhealthsummit.org";"wyrażam tylko swój subiektywny pogląd"
"8.5";512;0,5;0,2;"n/a";3;15;30;70;"Ludzie w Polsce nie są wychowywani jako społeczeństwo informacyjne, dlatego zajmie im dłużej nauczenie się korzystania z SWD";"wyrażam tylko swój subiektywny pogląd"
"8.5";513;0,5;0,2;"n/a";2;4;10;20;"Obecnie urządzenia mobilne nie mają na tyle mocy obliczeniowej aby samodzielnie przeprowadzać obliczenia. Najczęściej usługi SWD wymagają podłączenia do sieci.";"wyrażam tylko swój subiektywny pogląd"
"8.5";514;0,5;0,2;"n/a";10;15;25;45;"Możliwość korzystania z zaawansowanych systemów w cenie oglądania reklam w przeglądarce będzie powodować wysokie zainteresowanie tego typu usługami";"jestem raczej pewnien (pewna)"
"8.5";517;0,5;0,2;"n/a";10;25;50;75;"jw";"nie jestem pewien,ale chciałbym by tak było"
"8.5";520;0,5;0,2;"n/a";3;10;20;30;;"wyrażam tylko swój subiektywny pogląd"
"8.5";523;0,4;0,75;"n/a";1;1;2;3;"eurostat, computerworld";"wyrażam tylko swój subiektywny pogląd"
"8.5";524;0,2;0,2;"n/a";10;10;10;10;"Opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.5";547;0,1;0,2;"n/a";40;45;45;50;"Rozwój swd w chmurze może przyczynić się do wzrostu popularności usług online";"wyrażam tylko swój subiektywny pogląd"
"8.5";548;0,1;0,2;"n/a";;;;;"Brak danych";"wyrażam tylko swój subiektywny pogląd"
"8.5";549;0,1;0,75;"n/a";0;1;1;3;"Dane w milionach, niespójność papieru i strony internetowej. Uwzględnienie użytkowników mobilnych posiadających Internet+PC, uwzględniony również wzrost popularności SWD.";"wyrażam tylko swój subiektywny pogląd"
"8.5";550;0,1;0,2;"n/a";3;40;65;75;"SWD działać będzie tylko online, więc odpowiedź bliźniacza do 8.3.";"wyrażam tylko swój subiektywny pogląd"
"8.5";551;0,1;0,2;"n/a";40;65;90;95;"ilość porównywalna z krajami OECD";"wyrażam tylko swój subiektywny pogląd"
"8.5";552;0,1;0,2;"n/a";0;0;1;1;"W Polsce również będzie wzrost, lecz nie tak duzy jak na swiecie.";"wyrażam tylko swój subiektywny pogląd"
"8.5";553;0,1;0,2;"n/a";1;10;15;20;;"pewność"
"8.5";554;0,1;0,2;"n/a";0;1;3;50;"Predykacja z uwzględnieniem ilości osob dysponujących stalym laczem internetowym oraz przewidywanymi proporcjami wzrostu popularności SWD online.";"z dużym prawdopodobieństwem"
"8.5";556;0,05;0,2;"n/a";10;30;50;50;"Zapotrzebowanie Polaków raczej nie będzie niższe niż innych krajów.";"wyrażam tylko swój subiektywny pogląd"
"8.5";558;0,1;0,2;"n/a";3;20;45;85;"Polska sceptycznie przyjmie początkowe fazy SWD, lecz w pózniejszych latach nadrobi straty.";"wyrażam tylko swój subiektywny pogląd"
"8.5";564;0,1;0,2;"n/a";10;10;15;15;;"wyrażam tylko swój subiektywny pogląd"
"8.5";565;0,05;0,2;"n/a";5;10;25;50;"Prognoza własna";"wyrażam tylko swój subiektywny pogląd"
"8.5";566;0,2;0,2;"n/a";1;1;1;1;"Stosunkowo niewielka liczba osób potrzebuje pomocy";"wyrażam tylko swój subiektywny pogląd"
"8.5";567;0,2;0,2;"n/a";10;30;50;50;"Zapotrzebowanie Polaków raczej nie będzie niższe niż innych krajów.";"wyrażam tylko swój subiektywny pogląd"
"8.5";571;0,4;0,25;"n/a";30;40;50;60;;"wyrażam tylko swój subiektywny pogląd"
"8.5";579;0,7;0,2;"n/a";10;10;15;20;"Własne analizy";"wyrażam tylko swój subiektywny pogląd"
"8.6";"Udział portali społecznościowych (w %) posiadających funkcjonalności SWD lub inteligentnych rekomenderów";;;;;;;;;
;"kod pytania:";"P";;;;;;;;
;"jednostka:";"procent";;;;;;;;
;"sposób analizy:";;;;;;;;;
;"id użytkownika";"Współczynnik kompetencji";"Współczynnik samooceny";"Stan obecny";"Stan w roku 2015";"Stan w roku 2020";"Stan w roku 2025";"Dalszy rozwój do roku 2030";"Uwagi";"Stopień pewności"
"8.6";68;0,5;0,2;"n/a";10;20;30;40;"Portale społecznościowe ze względu na swą popularność odgrywać będą znaczącą rolę";"jestem raczej pewnien (pewna)"
"8.6";140;0,8;0,2;"n/a";20;25;40;40;;"wyrażam tylko swój subiektywny pogląd"
"8.6";248;0,4;0,2;"n/a";15;30;40;55;;"wyrażam tylko swój subiektywny pogląd"
"8.6";284;0,8;0,2;"n/a";10;20;40;80;"Rozwój swd w chmurze może przyczynić się do wzrostu popularności usług swd on-line";"wyrażam tylko swój subiektywny pogląd"
"8.6";315;0,6;0,75;"n/a";25;40;40;40;"Uważam że aktywnosc portali spolecznosciwoy zacznie spadac na rze- zamknietych sieci specjalistycznych trudnych wtedy do oceny statystycznej z powodu izolacji wiekszosci grup uzytkownikow.";"wyrażam tylko swój subiektywny pogląd"
"8.6";344;1;0,5;"n/a";5;5;10;15;;"wyrażam tylko swój subiektywny pogląd"
"8.6";347;0,5;0,2;"n/a";15;40;65;80;"""Portale społecznościowe zaczną coraz powszechniej korzystać z SWD ze względu na rosnące wymagania użytkowników i coraz szerszy obszar wykorzystania SWD""";"jestem raczej pewnien (pewna)"
"8.6";353;0,5;0,2;"n/a";20;45;65;70;;"wyrażam tylko swój subiektywny pogląd"
"8.6";354;0,5;0,2;"n/a";15;25;40;85;"już teraz większość portali posiada rekomendery pokazujące potencjalnych znajomych, wystarczy tę technologie rozwinąć";"wyrażam tylko swój subiektywny pogląd"
"8.6";361;0,6;0,2;"n/a";80;85;85;90;;"wyrażam tylko swój subiektywny pogląd"
"8.6";363;0,5;0,2;"n/a";10;20;40;80;;"wyrażam tylko swój subiektywny pogląd"
"8.6";364;0,6;0,2;"n/a";4;10;25;55;"oszacowanie własne na podstawie ogólnej wiedzy";"wyrażam tylko swój subiektywny pogląd"
"8.6";367;0,7;0,2;"n/a";2;3;5;10;"opinia własna";"wyrażam tylko swój subiektywny pogląd"
"8.6";398;0,1;0,2;"n/a";70;90;95;97;;"wyrażam tylko swój subiektywny pogląd"
"8.6";407;0,5;0,2;"n/a";15;30;60;80;"W branży portali społecznościowych obserwujemy bardzo silne zawężenie rynku dostawców, wiele małych portali upada i zostają tylko bardzo duże, silne firmy. Aby utrzymać się na rynku firmy te już obecnie w dużym stopniu polegają na funkcjonalnościach tego typu, a prawdopodobnie w przyszłości będą polegać jeszcze bardziej. Małe firmy, których może być nie stać na wdrożenie rozwiązań tego typu prawdopodobnie w najbliższych latach upadną.";"wyrażam tylko swój subiektywny pogląd"
"8.6";413;0,5;0,2;"n/a";30;35;40;45;"Myślę, że udział tego typu portali jest duży, posiadają one odpowiednią bazę użytkowników i mogą dzięki temu działać wydajniej.";"wyrażam tylko swój subiektywny pogląd"
"8.6";415;0,5;0,2;"n/a";20;30;45;55;"Popularność portali społecznościowych zależy od wprowadzanych innowacji, inteligentne rekomendery są ważną ich zaletą i na pewno coraz więcej właścicieli takich portali będzie to zauważać";"wyrażam tylko swój subiektywny pogląd"
"8.6";416;0,9;0,2;"n/a";45;50;55;60;"Nie znam wszystkich portali społecznościowych. Wiem natomiast, że na Facebooku istnieje dobrze rozwinięty system inteligentnych rekomendacji (stron, znajomych, reklam). Zakładam, że inne portale społecznościowe również będą zmierzać powoli w tym kierunku.";"wyrażam tylko swój subiektywny pogląd"
"8.6";417;0,01;0,2;"n/a";65;70;80;80;;"wyrażam tylko swój subiektywny pogląd"
"8.6";418;0,5;0,2;"n/a";5;5;5;5;"Funkcjonalność ta nie będzie zbyt rozpowszechniona wśród portali społecznościowych.";"wyrażam tylko swój subiektywny pogląd"
"8.6";421;0,5;0,2;"n/a";10;25;50;80;"Zważając na fakt, że takie systemy już są, przypuszczam, że wdrożenie inteligentnych rekomenderów, będzie jednym z podstawowych założeń większości nowo powstających portali społecznościowych.";"wyrażam tylko swój subiektywny pogląd"
