13.13, 68.0, 0.5, 0.2, 0.4, 0.8, 1.2, 1.6,
13.13, 140.0, 0.8, 0.2, 5100.0903, 1.0, 1.2, 1.8,
13.13, 284.0, 0.8, 0.2, 0.2, 0.4, 0.8, 1.0,
13.13, 315.0, 0.6, 0.75, 1.2, 1.6, 1.8, 2.0,
13.13, 353.0, 0.5, 0.2, 0.4, 0.8, 1.6, 2.0,
13.13, 354.0, 0.5, 0.2, 0.2, 0.4, 0.6, 1.0,
13.13, 364.0, 0.6, 0.2, 0.04, 0.16, 0.2, 0.4,
13.13, 367.0, 0.7, 0.2, 0.04, 0.08, 0.16, 0.2,
13.13, 398.0, 0.1, 0.2, 0.4, 0.6, 1.0, 1.8,
13.13, 407.0, 0.5, 0.2, 1.3062811, 1.0, 1.4, 1.6,
13.13, 413.0, 0.5, 0.2, 0.4, 1.2, 2.2, 2.6,
13.13, 415.0, 0.5, 0.2, 0.12, 0.2, 0.6, 0.8,
13.13, 416.0, 0.9, 0.2, 0.0, 0.0, 0.2, 0.2,
13.13, 417.0, 0.01, 0.2, 1.2, 0.8, 1.2, 0.8,
13.13, 418.0, 0.5, 0.2, 1.4, 1.6, 1.8, 2.0,
13.13, 421.0, 0.5, 0.2, 0.4, 0.6, 0.8, 1.0,
13.13, 423.0, 0.6, 0.2, 0.2, 0.4, 0.6, 0.6,
13.13, 452.0, 0.5, 0.2, 0.4, 0.4, 0.6, 1.4,
13.13, 462.0, 0.5, 0.4, 0.2, 0.4, 0.8, 1.6,
13.13, 465.0, 0.5, 0.2, 5.179969, 1.8, 2.0, 2.2,
13.13, 494.0, 0.8, 0.5, 2.0679662, 1.4, 2.2, 2.6,
13.13, 506.0, 0.7, 0.2, 0.0, 0.2, 0.4, 0.8,
13.13, 512.0, 0.5, 0.2, 4.842535, 2.4, 3.2, 3.96,
13.13, 513.0, 0.5, 0.2, 4.842535, 0.4, 0.6, 0.8,
13.13, 514.0, 0.5, 0.2, 4.842535, 0.16, 0.2, 0.4,
13.13, 517.0, 0.5, 0.2, 0.4, 0.8, 1.2, 1.6,
13.13, 520.0, 0.5, 0.2, 0.08, 0.2, 0.4, 1.0,
13.13, 523.0, 0.4, 0.75, 1.2752109, 3.0, 3.4, 3.6,
13.13, 524.0, 0.2, 0.2, 1.147044, 0.4, 0.4, 0.4,
13.13, 547.0, 0.1, 0.2, 6.5778775, 0.4, 0.8, 1.4,
13.13, 548.0, 0.1, 0.2, 6.5778775, 0.6, 1.2, 2.4,
13.13, 549.0, 0.1, 0.75, 6.5778775, 0.2, 0.4, 0.6,
13.13, 550.0, 0.1, 0.2, 2.9426863, 0.6, 1.2, 2.4,
13.13, 551.0, 0.1, 0.2, 1.2, 2.0, 3.0, 3.6,
13.13, 552.0, 0.1, 0.2, 0.12, 0.4, 0.6, 0.6,
13.13, 554.0, 0.1, 0.2, 0.16, 0.6, 1.2, 1.6,
13.13, 556.0, 0.05, 0.2, 82110.77, 0.12, 0.2, 0.2,
13.13, 558.0, 0.1, 0.2, 0.4, 0.6, 0.6, 0.8,
13.13, 564.0, 0.1, 0.2, 1.6, 2.0, 2.4, 2.8,
13.13, 565.0, 0.05, 0.2, 0.16, 0.4, 0.8, 1.2,
13.13, 566.0, 0.2, 0.2, 0.6, 1.0, 2.0, 3.0,
13.13, 567.0, 0.2, 0.2, 2.4, 3.2, 3.96, 3.96,
13.13, 571.0, 0.4, 0.25, 3.901425, 0.4, 1.2, 2.0,
13.13, 579.0, 0.7, 0.2, 0.6, 0.8, 1.0, 1.2,
13.13, 68.0, 0.5, 0.2, 0.4, 0.8, 1.2, 1.6,
13.13, 140.0, 0.8, 0.2, 5100.0903, 0.6, 1.0, 1.6,
13.13, 284.0, 0.8, 0.2, 0.4, 0.6, 1.0, 1.2,
13.13, 315.0, 0.6, 0.75, 1.4, 1.8, 2.0, 2.4,
13.13, 353.0, 0.5, 0.2, 1.4, 1.8, 2.4, 2.6,
13.13, 354.0, 0.5, 0.2, 0.0, 0.2, 0.6, 0.8,
13.13, 364.0, 0.6, 0.2, 0.04, 0.04, 0.08, 0.16,
13.13, 367.0, 0.7, 0.2, 0.6, 0.6, 0.6, 0.8,
13.13, 398.0, 0.1, 0.2, 0.6, 0.8, 1.0, 1.2,
13.13, 407.0, 0.5, 0.2, 1.3062811, 0.2, 0.4, 1.0,
13.13, 413.0, 0.5, 0.2, 0.2, 0.6, 0.6, 0.6,
13.13, 415.0, 0.5, 0.2, 0.4, 1.2, 2.0, 2.2,
13.13, 416.0, 0.9, 0.2, 0.0, 0.0, 0.2, 0.2,
13.13, 417.0, 0.01, 0.2, 0.4, 0.6, 0.6, 0.6,
13.13, 418.0, 0.5, 0.2, 3.8, 3.8, 3.8, 3.8,
13.13, 421.0, 0.5, 0.2, 0.0, 0.08, 0.16, 0.2,
13.13, 423.0, 0.6, 0.2, 0.2, 0.4, 0.6, 0.6,
13.13, 452.0, 0.5, 0.2, 0.4, 0.4, 0.6, 1.6,
13.13, 462.0, 0.5, 0.4, 0.12, 0.2, 0.4, 0.6,
13.13, 465.0, 0.5, 0.2, 5.179969, 0.4, 0.6, 0.8,
13.13, 494.0, 0.8, 0.5, 2.0679662, 0.4, 0.8, 0.8,
13.13, 506.0, 0.7, 0.2, 0.0, 0.0, 0.2, 0.4,
13.13, 512.0, 0.5, 0.2, 4.842535, 0.8, 1.2, 2.0,
13.13, 513.0, 0.5, 0.2, 4.842535, 0.4, 0.6, 0.8,
13.13, 514.0, 0.5, 0.2, 4.842535, 0.12, 0.16, 0.2,
13.13, 517.0, 0.5, 0.2, 0.8, 1.2, 1.6, 2.0,
13.13, 520.0, 0.5, 0.2, 0.12, 0.4, 0.8, 1.6,
13.13, 523.0, 0.4, 0.75, 1.2752109, 1.4, 1.6, 2.0,
13.13, 524.0, 0.2, 0.2, 1.147044, 0.4, 0.4, 0.4,
13.13, 547.0, 0.1, 0.2, 6.5778775, 0.6, 1.0, 2.0,
13.13, 548.0, 0.1, 0.2, 6.5778775, 0.4, 0.4, 1.0,
13.13, 549.0, 0.1, 0.75, 6.5778775, 0.0, 0.2, 0.6,
13.13, 550.0, 0.1, 0.2, 2.9426863, 0.4, 0.4, 1.0,
13.13, 551.0, 0.1, 0.2, 0.2, 0.8, 1.4, 2.0,
13.13, 552.0, 0.1, 0.2, 0.08, 0.16, 0.2, 0.4,
13.13, 554.0, 0.1, 0.2, 0.2, 0.6, 1.4, 2.0,
13.13, 556.0, 0.05, 0.2, 82110.77, 0.12, 0.16, 0.2,
13.13, 558.0, 0.1, 0.2, 0.8, 1.0, 1.4, 2.0,
13.13, 564.0, 0.1, 0.2, 0.0, 0.0, 0.04, 0.04,
13.13, 565.0, 0.05, 0.2, 0.6, 1.0, 1.2, 1.8,
13.13, 566.0, 0.2, 0.2, 0.04, 0.2, 0.4, 0.6,
13.13, 567.0, 0.2, 0.2, 0.04, 0.2, 0.08, 0.08,
13.13, 571.0, 0.4, 0.25, 3.901425, 0.4, 0.8, 2.0,
13.13, 579.0, 0.7, 0.2, 0.16, 0.2, 0.4, 0.4,
13.13, 68.0, 0.5, 0.2, 0.4, 0.8, 1.2, 1.6,
13.13, 140.0, 0.8, 0.2, 5100.0903, 0.4, 0.8, 1.0,
13.13, 284.0, 0.8, 0.2, 0.08, 0.16, 0.6, 1.0,
13.13, 315.0, 0.6, 0.75, 1.2, 1.6, 1.8, 2.0,
13.13, 353.0, 0.5, 0.2, 1.2, 1.8, 2.2, 2.6,
13.13, 354.0, 0.5, 0.2, 0.6, 1.2, 1.6, 2.0,
13.13, 364.0, 0.6, 0.2, 0.04, 0.12, 0.2, 0.4,
13.13, 367.0, 0.7, 0.2, 0.4, 0.4, 0.4, 0.4,
13.13, 398.0, 0.1, 0.2, 0.6, 0.8, 1.0, 1.2,
13.13, 407.0, 0.5, 0.2, 1.3062811, 1.4, 2.0, 2.4,
13.13, 413.0, 0.5, 0.2, 0.4, 0.8, 1.0, 1.8,
13.13, 415.0, 0.5, 0.2, 0.04, 0.6, 0.8, 1.0,
13.13, 416.0, 0.9, 0.2, 0.0, 0.0, 0.2, 0.2,
13.13, 417.0, 0.01, 0.2, 0.2, 0.16, 0.2, 0.4,
13.13, 418.0, 0.5, 0.2, 0.4, 0.6, 0.8, 1.0,
13.13, 421.0, 0.5, 0.2, 0.04, 0.12, 0.2, 0.2,
13.13, 423.0, 0.6, 0.2, 0.4, 0.6, 0.6, 0.8,
13.13, 452.0, 0.5, 0.2, 0.2, 0.2, 0.6, 1.0,
13.13, 462.0, 0.5, 0.4, 0.08, 0.2, 0.4, 0.6,
13.13, 465.0, 0.5, 0.2, 5.179969, 0.04, 0.04, 0.08,
13.13, 494.0, 0.8, 0.5, 2.0679662, 0.4, 0.6, 0.8,
13.13, 506.0, 0.7, 0.2, 0.0, 0.0, 0.4, 0.8,
13.13, 512.0, 0.5, 0.2, 4.842535, 2.8, 3.2, 4.0,
13.13, 513.0, 0.5, 0.2, 4.842535, 0.8, 1.2, 1.8,
13.13, 514.0, 0.5, 0.2, 4.842535, 1.0, 1.2, 1.2,
13.13, 517.0, 0.5, 0.2, 0.4, 0.8, 1.2, 1.6,
13.13, 520.0, 0.5, 0.2, 0.12, 0.2, 0.8, 1.6,
13.13, 523.0, 0.4, 0.75, 1.2752109, 0.8, 1.2, 1.6,
13.13, 524.0, 0.2, 0.2, 1.147044, 0.4, 0.4, 0.4,
13.13, 547.0, 0.1, 0.2, 6.5778775, 0.12, 0.4, 0.8,
13.13, 548.0, 0.1, 0.2, 6.5778775, 0.6, 0.8, 1.2,
13.13, 549.0, 0.1, 0.75, 6.5778775, 0.2, 0.2, 0.2,
13.13, 550.0, 0.1, 0.2, 2.9426863, 0.6, 0.8, 1.2,
13.13, 551.0, 0.1, 0.2, 0.8, 2.0, 3.0, 3.6,
13.13, 552.0, 0.1, 0.2, 0.2, 0.4, 0.6, 0.6,
13.13, 554.0, 0.1, 0.2, 0.12, 0.2, 0.4, 0.8,
13.13, 556.0, 0.05, 0.2, 82110.77, 0.08, 0.08, 0.2,
13.13, 558.0, 0.1, 0.2, 0.6, 0.8, 0.8, 1.0,
13.13, 564.0, 0.1, 0.2, 1.2, 1.6, 2.0, 2.4,
13.13, 565.0, 0.05, 0.2, 1.6, 2.8, 3.2, 3.6,
13.13, 566.0, 0.2, 0.2, 0.0, 0.4, 0.8, 1.6,
13.13, 567.0, 0.2, 0.2, 0.08, 0.12, 0.2, 0.2,
13.13, 571.0, 0.4, 0.25, 3.901425, 0.2, 0.6, 1.6,
13.13, 579.0, 0.7, 0.2, 0.4, 0.6, 0.8, 1.0,
