9.0, 7.0, 0.7, 0.25, 0.67739207, 1.3547841, 2.5402203, 3.3869603,
9.0, 68.0, 0.5, 0.2, 0.508044, 1.016088, 1.6934801, 3.8103302,
9.0, 134.0, 0.4, 0.5, 0.0033869601, 0.00508044, 0.0059271804, 0.0067739203,
9.0, 140.0, 0.8, 0.2, 5100.0903, 2.5402202E-4, 3.3869603E-4, 4.2337002E-4,
9.0, 146.0, 0.5, 0.2, 9.314141E-5, 1.8628282E-4, 2.709568E-4, 3.471634E-4,
9.0, 150.0, 0.5, 0.2, 7.5439343, 3.3869603, 5.0804405, 7.6206603,
9.0, 264.0, 0.3, 0.25, 0.01778154, 0.01947502, 0.022015242, 0.025402201,
9.0, 284.0, 0.8, 0.2, 0.14394581, 0.16934802, 0.21168502, 0.254022,
9.0, 312.0, 0.7, 0.75, 4.2337E-7, 8.4674E-7, 1.69348E-6, 3.38696E-6,
9.0, 315.0, 0.6, 0.75, 0.101608805, 0.16934802, 0.21168502, 0.254022,
9.0, 336.0, 0.8, 0.8, 0.00127011, 0.0016934801, 0.00254022, 0.0033869601,
9.0, 337.0, 0.8, 0.4, 0.08467401, 0.84674007, 1.2701101, 1.6934801,
9.0, 338.0, 0.5, 1.0, 0.0135478405, 0.028789163, 0.07197291, 0.16088061,
9.0, 341.0, 0.3, 0.25, 0.021168502, 0.022861982, 0.0032176122, 0.0040643523,
9.0, 345.0, 0.6, 0.2, 0.08179509, 0.101608805, 0.127011, 0.16934802,
9.0, 353.0, 0.5, 0.2, 1.0160881E-4, 4.2337002E-4, 7.6206605E-4, 0.0013547841,
9.0, 354.0, 0.5, 0.2, 2.1168501, 2.5402203, 2.7095683, 3.1329381,
9.0, 356.0, 0.5, 0.2, 1.6934802E-4, 1.8628282E-4, 2.0321763E-4, 2.1168501E-4,
9.0, 361.0, 0.6, 0.2, 5.0804407E-5, 5.9271802E-5, 7.197291E-5, 8.467401E-5,
9.0, 364.0, 0.6, 0.2, 0.083758175, 0.09314141, 0.127011, 0.16934802,
