8.116, 68.0, 0.5, 0.2, 0.90909094, 1.3636364, 2.2727273, 4.5454545,
8.116, 140.0, 0.8, 0.2, 5100.0903, 1.3636364, 1.3636364, 3.1818182,
8.116, 284.0, 0.8, 0.2, 0.90909094, 0.90909094, 0.90909094, 1.3636364,
8.116, 315.0, 0.6, 0.75, 0.90909094, 1.8181819, 3.6363637, 5.4545455,
8.116, 344.0, 1.0, 0.5, 0.45454547, 0.45454547, 0.45454547, 0.45454547,
8.116, 347.0, 0.5, 0.2, 3.6509204, 0.36363637, 0.90909094, 0.45454547,
8.116, 353.0, 0.5, 0.2, 0.90909094, 0.45454547, 0.45454547, 0.45454547,
8.116, 354.0, 0.5, 0.2, 0.18181819, 0.45454547, 0.45454547, 0.45454547,
8.116, 361.0, 0.6, 0.2, 0.90909094, 0.90909094, 0.90909094, 0.90909094,
8.116, 363.0, 0.5, 0.2, 1.3636364, 1.3636364, 1.3636364, 1.3636364,
8.116, 364.0, 0.6, 0.2, 1.3636364, 1.3636364, 1.3636364, 1.3636364,
8.116, 367.0, 0.7, 0.2, 1.8181819, 0.90909094, 0.90909094, 0.90909094,
8.116, 398.0, 0.1, 0.2, 1.8181819, 1.8181819, 2.2727273, 2.7272727,
8.116, 407.0, 0.5, 0.2, 1.3062811, 0.27272728, 0.36363637, 0.45454547,
8.116, 413.0, 0.5, 0.2, 1.3636364, 0.90909094, 1.8181819, 1.8181819,
8.116, 415.0, 0.5, 0.2, 0.0, 0.45454547, 0.45454547, 0.0,
8.116, 416.0, 0.9, 0.2, 0.45454547, 0.45454547, 0.45454547, 0.45454547,
8.116, 417.0, 0.01, 0.2, 0.90909094, 0.45454547, 0.45454547, 0.45454547,
8.116, 418.0, 0.5, 0.2, 0.09090909, 0.09090909, 0.09090909, 0.09090909,
8.116, 421.0, 0.5, 0.2, 0.0, 0.0, 0.18181819, 0.18181819,
8.116, 423.0, 0.6, 0.2, 0.45454547, 0.45454547, 0.45454547, 0.45454547,
8.116, 452.0, 0.5, 0.2, 1.3636364, 0.90909094, 0.27272728, 0.09090909,
8.116, 462.0, 0.5, 0.4, 0.45454547, 0.45454547, 1.3636364, 2.2727273,
8.116, 465.0, 0.5, 0.2, 5.179969, 0.45454547, 0.45454547, 0.45454547,
8.116, 506.0, 0.7, 0.2, 0.90909094, 0.45454547, 0.45454547, 0.45454547,
8.116, 512.0, 0.5, 0.2, 4.842535, 0.90909094, 1.3636364, 0.90909094,
8.116, 513.0, 0.5, 0.2, 4.842535, 0.45454547, 0.90909094, 0.90909094,
8.116, 514.0, 0.5, 0.2, 4.842535, 0.0, 0.0, 0.09090909,
8.116, 517.0, 0.5, 0.2, 0.27272728, 0.90909094, 1.3636364, 1.3636364,
8.116, 520.0, 0.5, 0.2, 0.90909094, 0.45454547, 0.45454547, 0.45454547,
8.116, 523.0, 0.4, 0.75, 1.2752109, 0.27272728, 0.27272728, 0.27272728,
8.116, 524.0, 0.2, 0.2, 1.147044, 0.90909094, 0.90909094, 0.90909094,
8.116, 547.0, 0.1, 0.2, 6.5778775, 0.90909094, 0.45454547, 0.45454547,
8.116, 548.0, 0.1, 0.2, 6.5778775, 0.45454547, 0.45454547, 0.45454547,
8.116, 549.0, 0.1, 0.75, 6.5778775, 0.90909094, 0.27272728, 0.18181819,
8.116, 550.0, 0.1, 0.2, 2.9426863, 0.27272728, 0.09090909, 0.27272728,
8.116, 551.0, 0.1, 0.2, 1.8181819, 1.8181819, 1.8181819, 1.8181819,
8.116, 552.0, 0.1, 0.2, 0.90909094, 0.90909094, 0.90909094, 0.90909094,
8.116, 553.0, 0.1, 0.2, 0.18181819, 0.27272728, 0.36363637, 0.90909094,
8.116, 554.0, 0.1, 0.2, 1.3636364, 0.90909094, 0.27272728, 0.09090909,
8.116, 556.0, 0.05, 0.2, 82110.77, 0.27272728, 0.27272728, 0.27272728,
8.116, 558.0, 0.1, 0.2, 0.45454547, 0.27272728, 0.09090909, 0.18181819,
8.116, 564.0, 0.1, 0.2, 0.45454547, 0.45454547, 0.45454547, 0.45454547,
8.116, 565.0, 0.05, 0.2, 0.90909094, 0.90909094, 0.90909094, 0.90909094,
8.116, 566.0, 0.2, 0.2, 0.90909094, 0.90909094, 0.90909094, 0.90909094,
8.116, 567.0, 0.2, 0.2, 0.27272728, 0.27272728, 0.27272728, 0.27272728,
8.116, 571.0, 0.4, 0.25, 3.901425, 0.90909094, 0.90909094, 0.90909094,
8.116, 579.0, 0.7, 0.2, 0.45454547, 0.45454547, 0.90909094, 0.90909094,
8.117, 68.0, 0.5, 0.2, 0.90909094, 1.8181819, 2.7272727, 3.6363637,
8.117, 140.0, 0.8, 0.2, 5100.0903, 2.2727273, 2.7272727, 3.1818182,
8.117, 284.0, 0.8, 0.2, 0.45454547, 0.90909094, 1.3636364, 1.8181819,
8.117, 315.0, 0.6, 0.75, 0.45454547, 1.3636364, 3.1818182, 5.0,
8.117, 344.0, 1.0, 0.5, 0.45454547, 0.45454547, 0.45454547, 0.45454547,
8.117, 347.0, 0.5, 0.2, 3.6509204, 0.09090909, 0.0, 1.3636364,
8.117, 353.0, 0.5, 0.2, 0.27272728, 0.27272728, 0.27272728, 0.27272728,
8.117, 354.0, 0.5, 0.2, 0.90909094, 0.45454547, 0.45454547, 0.45454547,
8.117, 361.0, 0.6, 0.2, 1.3636364, 1.3636364, 1.3636364, 1.3636364,
8.117, 363.0, 0.5, 0.2, 0.90909094, 1.3636364, 1.3636364, 1.3636364,
8.117, 364.0, 0.6, 0.2, 0.45454547, 0.45454547, 0.18181819, 0.27272728,
8.117, 367.0, 0.7, 0.2, 0.90909094, 0.0, 0.90909094, 0.90909094,
8.117, 398.0, 0.1, 0.2, 0.90909094, 1.3636364, 1.3636364, 2.2727273,
8.117, 407.0, 0.5, 0.2, 1.3062811, 0.45454547, 0.90909094, 0.90909094,
8.117, 413.0, 0.5, 0.2, 0.90909094, 0.90909094, 1.8181819, 1.8181819,
8.117, 415.0, 0.5, 0.2, 1.8181819, 0.90909094, 0.45454547, 0.45454547,
8.117, 416.0, 0.9, 0.2, 0.45454547, 0.45454547, 0.45454547, 0.45454547,
8.117, 417.0, 0.01, 0.2, 1.3636364, 1.3636364, 0.90909094, 1.8181819,
8.117, 418.0, 0.5, 0.2, 2.2727273, 1.8181819, 1.3636364, 0.90909094,
8.117, 421.0, 0.5, 0.2, 0.0, 0.09090909, 0.27272728, 0.45454547,
8.117, 423.0, 0.6, 0.2, 1.8181819, 1.8181819, 1.8181819, 1.8181819,
8.117, 452.0, 0.5, 0.2, 1.3636364, 0.90909094, 0.45454547, 0.09090909,
8.117, 462.0, 0.5, 0.4, 1.8181819, 0.90909094, 0.45454547, 0.45454547,
8.117, 465.0, 0.5, 0.2, 5.179969, 1.3636364, 0.90909094, 0.90909094,
8.117, 506.0, 0.7, 0.2, 0.90909094, 0.90909094, 0.90909094, 0.90909094,
8.117, 512.0, 0.5, 0.2, 4.842535, 0.18181819, 0.27272728, 0.27272728,
8.117, 513.0, 0.5, 0.2, 4.842535, 0.90909094, 1.3636364, 1.3636364,
8.117, 514.0, 0.5, 0.2, 4.842535, 1.3636364, 1.3636364, 1.8181819,
8.117, 517.0, 0.5, 0.2, 1.8181819, 1.8181819, 2.2727273, 2.2727273,
8.117, 520.0, 0.5, 0.2, 0.27272728, 0.27272728, 0.45454547, 0.45454547,
8.117, 523.0, 0.4, 0.75, 1.2752109, 0.90909094, 1.3636364, 1.3636364,
8.117, 524.0, 0.2, 0.2, 1.147044, 0.90909094, 0.90909094, 0.90909094,
8.117, 547.0, 0.1, 0.2, 6.5778775, 0.90909094, 1.3636364, 1.8181819,
8.117, 548.0, 0.1, 0.2, 6.5778775, 0.09090909, 0.09090909, 0.09090909,
8.117, 549.0, 0.1, 0.75, 6.5778775, 0.90909094, 0.45454547, 0.18181819,
8.117, 550.0, 0.1, 0.2, 2.9426863, 0.18181819, 0.09090909, 0.09090909,
8.117, 551.0, 0.1, 0.2, 1.3636364, 1.3636364, 1.8181819, 1.8181819,
8.117, 552.0, 0.1, 0.2, 0.18181819, 0.18181819, 0.18181819, 0.18181819,
8.117, 553.0, 0.1, 0.2, 2.7272727, 2.7272727, 2.7272727, 0.45454547,
8.117, 554.0, 0.1, 0.2, 1.3636364, 0.90909094, 0.45454547, 0.09090909,
8.117, 556.0, 0.05, 0.2, 82110.77, 0.36363637, 0.36363637, 0.36363637,
8.117, 558.0, 0.1, 0.2, 0.09090909, 0.18181819, 0.09090909, 0.09090909,
