2.0, 336.0, 0.8, 0.8, 2.8055556, 2.8333333, 2.8333333, 2.8611112
2.0, 338.0, 0.5, 1.0, 1.9444444, 2.0833333, 2.0833333, 2.0833333
2.0, 341.0, 0.3, 0.25, 2.8888888, 3.0555556, 3.1944444, 3.6111112
2.0, 345.0, 0.6, 0.2, 3.0555556, 3.2222223, 3.4166667, 3.7222223
2.0, 347.0, 0.5, 0.2, 2.8333333, 2.9722223, 3.1388888, 3.4166667
2.0, 353.0, 0.5, 0.2, 4.7222223, 5.0, 5.2777777, 5.5555553
2.0, 354.0, 0.5, 0.2, 3.0, 3.1111112, 3.3055556, 3.4722223
2.0, 356.0, 0.5, 0.2, 2.7777777, 2.7222223, 2.7777777, 2.7777777
2.0, 361.0, 0.6, 0.2, 4.4444447, 4.5833335, 4.4444447, 4.5833335
2.0, 364.0, 0.6, 0.2, 2.8611112, 2.8611112, 2.8333333, 2.8333333
2.0, 366.0, 0.3, 0.2, 2.8611112, 2.8888888, 2.9166667, 3.0555556
2.0, 367.0, 0.7, 0.2, 2.8333333, 2.8611112, 2.8611112, 2.8888888
2.0, 381.0, 0.5, 0.2, 2.7777777, 2.7777777, 2.7777777, 2.7777777
2.0, 383.0, 0.5, 0.75, 2.9166667, 3.0555556, 3.1944444, 3.3333333
2.0, 386.0, 0.5, 0.75, 2.7777777, 2.7777777, 2.7777777, 2.7777777
2.0, 388.0, 0.5, 0.75, 2.8333333, 2.8611112, 2.8611112, 2.9166667
2.0, 389.0, 0.3, 1.0, 2.9166667, 2.9166667, 2.9166667, 2.9166667
2.0, 398.0, 0.1, 0.2, 2.9166667, 3.0555556, 3.1944444, 3.3333333
2.0, 400.0, 0.6, 0.5, 2.9166667, 3.1111112, 3.3333333, 3.6111112
2.0, 405.0, 0.4, 0.2, 2.8333333, 2.8333333, 2.9166667, 2.8888888
2.0, 413.0, 0.5, 0.2, 3.1944444, 3.3333333, 3.4722223, 3.75
2.0, 415.0, 0.5, 0.2, 2.8055556, 2.6944444, 2.75, 2.8611112
2.0, 416.0, 0.9, 0.2, 3.3611112, 4.3055553, 5.5, 7.0
2.0, 417.0, 0.01, 0.2, 2.9722223, 3.0555556, 3.1111112, 3.1944444
2.0, 418.0, 0.5, 0.2, 2.6944444, 2.6388888, 2.5833333, 2.5277777
2.0, 419.0, 0.6, 0.2, 3.3055556, 3.8888888, 4.388889, 5.111111
2.0, 421.0, 0.5, 0.2, 3.3611112, 4.0277777, 4.861111, 5.8333335
2.0, 422.0, 0.5, 0.2, 3.4722223, 3.8888888, 4.5833335, 5.2777777
2.0, 423.0, 0.6, 0.2, 3.3888888, 3.5, 3.6111112, 3.7222223
2.0, 442.0, 0.6, 0.25, 3.1944444, 3.6111112, 4.1666665, 4.7222223
2.0, 451.0, 0.4, 0.2, 25.0, 26.38889, 27.777779, 30.555555
2.0, 452.0, 0.5, 0.2, 2.75, 2.8333333, 2.8611112, 2.9166667
2.0, 462.0, 0.5, 0.6, 3.1111112, 3.6666667, 4.2777777, 5.0
2.0, 465.0, 0.5, 0.2, 3.0277777, 3.4722223, 4.111111, 4.861111
2.0, 494.0, 0.8, 0.5, 2.8472223, 2.8611112, 2.8888888, 2.8888888
2.0, 506.0, 0.7, 0.2, 2.9166667, 2.9722223, 3.0277777, 3.0555556
2.0, 512.0, 0.5, 0.2, 3.0555556, 3.1666667, 3.2777777, 3.4166667
2.0, 513.0, 0.5, 0.2, 3.0, 3.1944444, 3.6111112, 4.1666665
2.0, 514.0, 0.5, 0.2, 3.0555556, 3.1388888, 3.2777777, 3.4722223
2.0, 516.0, 0.5, 0.2, 2.8333333, 2.8611112, 2.8888888, 2.9166667
2.0, 517.0, 0.5, 0.2, 3.3333333, 3.75, 4.361111, 5.0
2.0, 522.0, 0.5, 0.2, 2.8472223, 2.8888888, 2.9444444, 2.9722223
2.0, 523.0, 0.4, 0.8, 2.8888888, 2.9444444, 3.0555556, 2.9444444
2.0, 524.0, 0.2, 0.2, 2.5, 2.7777777, 2.7777777, 3.0555556
2.0, 533.0, 0.2, 0.2, -1, -1, -1, -1
2.0, 547.0, 0.1, 0.2, 2.9444444, 3.25, 3.5833333, 3.9444444
2.0, 549.0, 0.1, 0.2, 3.1944444, 4.1666665, 5.0, 6.111111
2.0, 550.0, 0.1, 0.2, 2.8333333, 2.8611112, 2.8888888, 2.9444444
2.0, 551.0, 0.1, 0.2, 3.6111112, 4.1666665, 4.4444447, 5.0
2.0, 556.0, 0.05, 0.2, 2.9722223, 2.9166667, 4.5833335, 8.888889
2.0, 558.0, 0.1, 0.2, 2.8333333, 2.8611112, 2.8888888, 2.9444444
2.0, 565.0, 0.05, 0.2, 3.8888888, 4.4444447, 5.0, 6.111111
2.0, 566.0, 0.2, 0.2, 3.8888888, 5.0, 8.333333, 11.111111
2.0, 567.0, 0.2, 0.2, 3.8888888, 4.4444447, 5.0, 6.111111
2.0, 579.0, 0.7, 0.2, 3.25, 3.75, 4.5277777, 5.1944447
3.0, 7.0, 0.7, 0.25, 0.6666667, 2.3333333, 1.3333334, 1.6666666
3.0, 11.0, 1.0, 0.25, 1.0, 1.3333334, 1.6666666, 2.0
3.0, 68.0, 0.5, 0.2, 0.6666667, 1.3333334, 2.0, 2.3333333
3.0, 134.0, 0.4, 0.5, 1.0, 1.3333334, 1.6666666, 2.0
3.0, 140.0, 0.8, 0.2, 3.6666667, 4.0, 4.3333335, 5.3333335
3.0, 146.0, 0.5, 0.2, 1.0, 1.0, 1.3333334, 1.3333334
3.0, 150.0, 0.5, 0.2, 0.33333334, 0.6666667, 1.3333334, 2.3333333
3.0, 264.0, 0.3, 0.25, 3.0, 3.3333333, 3.3333333, 3.6666667
3.0, 284.0, 0.8, 0.2, 0.2, 0.33333334, 0.33333334, 0.6666667
3.0, 312.0, 0.7, 0.75, 1.0, 1.3333334, 1.3333334, 1.6666666
3.0, 315.0, 0.6, 0.75, 1.0, 1.3333334, 1.6666666, 2.0
3.0, 335.0, 0.6, 0.2, 2.3333333, 2.6666667, 3.3333333, 4.6666665
3.0, 336.0, 0.8, 0.8, 0.6666667, 0.6666667, 1.0, 1.0
3.0, 338.0, 0.5, 1.0, 1.0, 1.3333334, 1.6666666, 1.6666666
3.0, 341.0, 0.3, 0.25, 1.3333334, 2.0, 2.6666667, 4.0
3.0, 345.0, 0.6, 0.2, 0.26666668, 0.33333334, 0.6666667, 1.0
3.0, 347.0, 0.5, 0.2, 1.3333334, 1.6666666, 1.6666666, 2.0
3.0, 353.0, 0.5, 0.2, 2.6666667, 4.6666665, 5.3333335, 5.6666665
3.0, 354.0, 0.5, 0.2, 0.8, 0.93333334, 1.0666667, 1.2
3.0, 356.0, 0.5, 0.2, 1.0, 1.0, 1.3333334, 1.3333334
3.0, 361.0, 0.6, 0.2, 2.0, 1.6666666, 2.0, 2.0
3.0, 364.0, 0.6, 0.2, 0.13333334, 0.26666668, 0.33333334, 0.26666668
3.0, 366.0, 0.3, 0.2, 2.3333333, 2.6666667, 3.0, 3.3333333
3.0, 367.0, 0.7, 0.2, 0.2, 0.26666668, 0.33333334, 0.33333334
3.0, 381.0, 0.5, 0.2, 0.26666668, 0.33333334, 0.33333334, 0.33333334
3.0, 383.0, 0.5, 0.75, 0.6666667, 1.6666666, 1.6666666, 2.0
3.0, 386.0, 0.5, 0.75, 3.0, 3.3333333, 3.6666667, 3.6666667
3.0, 389.0, 0.3, 1.0, 0.33333334, 0.6666667, 1.0, 1.3333334
3.0, 398.0, 0.1, 0.2, 0.6666667, 1.0, 1.3333334, 1.6666666
3.0, 400.0, 0.6, 0.5, 0.26666668, 0.33333334, 0.6666667, 1.0
3.0, 405.0, 0.4, 0.2, 0.6666667, 0.6666667, 1.0, 1.0
3.0, 413.0, 0.5, 0.2, 1.3333334, 1.6666666, 2.0, 2.3333333
3.0, 415.0, 0.5, 0.2, 1.0, 1.0, 1.3333334, 1.6666666
3.0, 416.0, 0.9, 0.2, 0.26666668, 0.33333334, 0.33333334, 0.6666667
3.0, 417.0, 0.01, 0.2, 0.13333334, 0.2, 0.2, 0.2
3.0, 418.0, 0.5, 0.2, 0.33333334, 0.6666667, 0.6666667, 1.0
3.0, 419.0, 0.6, 0.2, 0.6666667, 1.0, 1.0, 1.0
3.0, 421.0, 0.5, 0.2, 0.33333334, 0.33333334, 0.6666667, 0.6666667
3.0, 422.0, 0.5, 0.2, 0.6666667, 1.0, 1.0, 1.0
3.0, 423.0, 0.6, 0.2, 0.33333334, 0.6666667, 1.0, 1.6666666
3.0, 442.0, 0.6, 0.25, 0.06666667, 0.13333334, 0.33333334, 0.6666667
3.0, 451.0, 0.4, 0.2, 5.0, 5.3333335, 5.6666665, 6.0
3.0, 452.0, 0.5, 0.2, 1.3333334, 2.0, 2.0, 2.3333333
3.0, 462.0, 0.5, 0.6, 0.33333334, 0.6666667, 0.6666667, 1.0
3.0, 465.0, 0.5, 0.2, 0.33333334, 0.6666667, 0.6666667, 1.0
3.0, 494.0, 0.8, 0.5, 1.6666666, 2.0, 2.3333333, 2.3333333
3.0, 506.0, 0.7, 0.2, 1.0, 1.3333334, 1.3333334, 1.3333334
3.0, 512.0, 0.5, 0.2, 0.6666667, 0.6666667, 1.0, 1.3333334
3.0, 513.0, 0.5, 0.2, 1.0, 1.3333334, 1.6666666, 1.6666666
3.0, 514.0, 0.5, 0.2, 1.6666666, 2.3333333, 2.6666667, 3.3333333
3.0, 516.0, 0.5, 0.2, 0.33333334, 0.33333334, 0.33333334, 0.33333334
3.0, 517.0, 0.5, 0.2, 0.6666667, 0.6666667, 1.0, 1.3333334
3.0, 523.0, 0.4, 0.8, 1.6666666, 2.0, 2.3333333, 2.6666667
3.0, 524.0, 0.2, 0.2, 1.0, 1.3333334, 2.0, 2.0
3.0, 533.0, 0.2, 0.2, -1, -1, -1, -1
3.0, 547.0, 0.1, 0.2, 0.6666667, 0.6666667, 1.0, 1.0
3.0, 549.0, 0.1, 0.2, 0.6666667, 0.6666667, 0.6666667, 0.6666667
3.0, 550.0, 0.1, 0.2, 0.33333334, 0.33333334, 0.33333334, 0.6666667
3.0, 551.0, 0.1, 0.2, 1.0, 1.3333334, 1.6666666, 2.3333333
3.0, 556.0, 0.05, 0.2, 0.6666667, 1.3333334, 1.3333334, 1.0
3.0, 558.0, 0.1, 0.2, 0.33333334, 0.33333334, 0.33333334, 0.33333334
3.0, 565.0, 0.05, 0.2, 0.6666667, 1.0, 1.3333334, 1.6666666
3.0, 566.0, 0.2, 0.2, 1.6666666, 2.0, 2.6666667, 3.0
3.0, 567.0, 0.2, 0.2, 1.0, 1.0, 1.0, 1.3333334
3.0, 579.0, 0.7, 0.2, 0.33333334, 0.33333334, 0.6666667, 0.6666667
4.0, 7.0, 0.7, 0.25, 0.6666667, 1.0, 1.3333334, 1.6666666
4.0, 68.0, 0.5, 0.2, 0.6666667, 1.3333334, 2.0, 2.3333333
4.0, 134.0, 0.4, 0.5, 1.0, 1.3333334, 1.6666666, 2.0
4.0, 140.0, 0.8, 0.2, 3.3333333, 4.0, 4.3333335, 4.6666665
4.0, 146.0, 0.5, 0.2, 0.6666667, 1.0, 1.0, 1.3333334
4.0, 150.0, 0.5, 0.2, 0.2, 0.33333334, 0.6666667, 1.3333334
4.0, 258.0, 0.5, 0.6, 0.6666667, 0.6666667, 1.0, 1.0
4.0, 264.0, 0.3, 0.25, 2.3333333, 2.6666667, 2.6666667, 2.6666667
4.0, 284.0, 0.8, 0.2, 0.33333334, 0.6666667, 1.0, 1.3333334
4.0, 312.0, 0.7, 0.75, 0.33333334, 0.6666667, 0.6666667, 1.0
4.0, 315.0, 0.6, 0.75, 1.0, 1.3333334, 1.6666666, 2.0
4.0, 335.0, 0.6, 0.2, 2.0, 2.6666667, 3.3333333, 4.6666665
4.0, 336.0, 0.8, 0.8, 0.13333334, 0.2, 0.2, 0.26666668
4.0, 338.0, 0.5, 1.0, 0.33333334, 0.6666667, 0.6666667, 1.0
4.0, 341.0, 0.3, 0.25, 0.2, 0.26666668, 0.6666667, 1.0
4.0, 345.0, 0.6, 0.2, 0.13333334, 0.13333334, 0.2, 0.26666668
4.0, 347.0, 0.5, 0.2, 1.0, 1.0, 1.3333334, 1.6666666
4.0, 353.0, 0.5, 0.2, 2.3333333, 4.6666665, 5.3333335, 5.6666665
4.0, 354.0, 0.5, 0.2, 0.6666667, 0.6666667, 0.6666667, 1.0
4.0, 356.0, 0.5, 0.2, 0.6666667, 1.0, 1.0, 1.0
4.0, 361.0, 0.6, 0.2, 3.0, 2.6666667, 3.0, 2.6666667
4.0, 364.0, 0.6, 0.2, 0.2, 0.13333334, 0.2, 0.2
4.0, 367.0, 0.7, 0.2, 0.2, 0.2, 0.26666668, 0.26666668
4.0, 381.0, 0.5, 0.2, 0.33333334, 0.33333334, 0.6666667, 0.6666667
4.0, 383.0, 0.5, 0.75, 0.33333334, 0.6666667, 1.0, 1.0
4.0, 386.0, 0.5, 0.75, 0.6666667, 1.0, 1.3333334, 1.6666666
4.0, 398.0, 0.1, 0.2, 0.6666667, 1.0, 1.3333334, 1.6666666
4.0, 400.0, 0.6, 0.5, 0.26666668, 0.33333334, 0.6666667, 1.0
4.0, 405.0, 0.4, 0.2, 0.33333334, 0.33333334, 0.6666667, 0.6666667
4.0, 413.0, 0.5, 0.2, 1.3333334, 1.6666666, 1.6666666, 1.6666666
4.0, 415.0, 0.5, 0.2, 0.33333334, 0.6666667, 0.6666667, 1.0
4.0, 416.0, 0.9, 0.2, 0.26666668, 0.33333334, 0.33333334, 0.6666667
4.0, 417.0, 0.01, 0.2, 0.06666667, 0.06666667, 0.13333334, 0.13333334
4.0, 418.0, 0.5, 0.2, 0.33333334, 0.6666667, 0.6666667, 1.0
4.0, 419.0, 0.6, 0.2, 0.2, 0.26666668, 0.33333334, 0.33333334
4.0, 421.0, 0.5, 0.2, 0.26666668, 0.33333334, 0.33333334, 0.33333334
4.0, 422.0, 0.5, 0.2, 0.33333334, 0.33333334, 0.6666667, 0.6666667
4.0, 423.0, 0.6, 0.2, 0.2, 0.33333334, 0.6666667, 1.0
4.0, 431.0, 0.5, 0.4, 0.6666667, 1.3333334, 1.6666666, 2.3333333
4.0, 442.0, 0.6, 0.25, 0.06666667, 0.2, 0.6666667, 1.0
4.0, 451.0, 0.4, 0.2, 3.6666667, 4.3333335, 6.0, 6.3333335
4.0, 452.0, 0.5, 0.2, 1.0, 1.3333334, 1.3333334, 1.6666666
4.0, 462.0, 0.5, 0.6, 0.33333334, 0.6666667, 1.0, 1.0
4.0, 465.0, 0.5, 0.2, 0.26666668, 0.6666667, 0.6666667, 1.0
4.0, 494.0, 0.8, 0.5, 1.0, 1.3333334, 1.6666666, 2.3333333
4.0, 506.0, 0.7, 0.2, 0.6666667, 1.0, 1.0, 1.3333334
4.0, 512.0, 0.5, 0.2, 0.26666668, 0.33333334, 0.6666667, 1.0
4.0, 513.0, 0.5, 0.2, 0.6666667, 0.6666667, 1.0, 1.3333334
4.0, 514.0, 0.5, 0.2, 0.6666667, 1.0, 1.0, 1.3333334
4.0, 516.0, 0.5, 0.2, 0.2, 0.26666668, 0.26666668, 0.26666668
4.0, 517.0, 0.5, 0.2, 0.33333334, 0.6666667, 1.0, 1.3333334
4.0, 523.0, 0.4, 0.8, 0.33333334, 0.6666667, 1.0, 1.0
4.0, 524.0, 0.2, 0.2, 0.6666667, 1.3333334, 1.3333334, 1.6666666
4.0, 533.0, 0.2, 0.2, 0.33333334, 0.6666667, 0.6666667, 1.0
4.0, 547.0, 0.1, 0.2, 0.6666667, 1.0, 1.3333334, 1.6666666
4.0, 549.0, 0.1, 0.2, 0.33333334, 0.6666667, 0.6666667, 1.0
4.0, 550.0, 0.1, 0.2, 0.2, 0.26666668, 0.26666668, 0.26666668
4.0, 551.0, 0.1, 0.2, 0.6666667, 1.0, 1.3333334, 2.0
4.0, 556.0, 0.05, 0.2, 0.6666667, 1.0, 1.0, 1.3333334
4.0, 558.0, 0.1, 0.2, 0.2, 0.26666668, 0.26666668, 0.26666668
4.0, 565.0, 0.05, 0.2, 0.6666667, 1.0, 1.3333334, 1.6666666
4.0, 566.0, 0.2, 0.2, 1.6666666, 2.0, 2.6666667, 3.0
4.0, 567.0, 0.2, 0.2, 1.0, 1.0, 1.0, 1.3333334
4.0, 579.0, 0.7, 0.2, 0.33333334, 0.6666667, 1.0, 1.0
5.0, 7.0, 0.7, 0.25, 2.6666667, 2.8888888, 3.1111112, 3.3333333
5.0, 11.0, 1.0, 0.25, 2.2222223, -1, -1, -1
5.0, 68.0, 0.5, 0.2, 0.22222222, 0.44444445, 0.6666667, 0.7777778
5.0, 134.0, 0.4, 0.5, 2.3333333, 2.5555556, 2.7777777, 3.1111112
5.0, 140.0, 0.8, 0.2, 3.4444444, 3.5555556, 3.6666667, 4.0
5.0, 146.0, 0.5, 0.2, 2.6666667, 3.2222223, 3.3333333, 4.4444447
5.0, 150.0, 0.5, 0.2, 2.3333333, 2.3333333, 2.4444444, 2.6666667
5.0, 264.0, 0.3, 0.25, 2.2222223, 2.2222223, 2.2222223, 2.2222223
5.0, 284.0, 0.8, 0.2, 3.5555556, 4.888889, 6.6666665, 8.888889
5.0, 312.0, 0.7, 0.75, 3.0, 3.3333333, 3.5555556, 4.2222223
5.0, 315.0, 0.6, 0.75, 3.1111112, 3.4444444, 3.6666667, 3.7777777
5.0, 335.0, 0.6, 0.2, 3.1111112, 3.5555556, 3.6666667, 3.7777777
5.0, 336.0, 0.8, 0.8, 2.8888888, 3.0, 3.0, 3.1111112
5.0, 338.0, 0.5, 1.0, 3.3333333, 3.3333333, 3.5555556, 3.5555556
5.0, 341.0, 0.3, 0.25, 2.4444444, 3.0, 3.2222223, 3.3333333
5.0, 345.0, 0.6, 0.2, 2.7777777, 3.0, 3.3333333, 3.7777777
5.0, 347.0, 0.5, 0.2, 2.6666667, 3.0, 3.5555556, 4.888889
5.0, 353.0, 0.5, 0.2, 2.8888888, 3.2222223, 3.4444444, 3.5555556
5.0, 354.0, 0.5, 0.2, 2.7777777, 3.0, 3.3333333, 4.0
5.0, 356.0, 0.5, 0.2, 2.2222223, 2.2222223, 2.2222223, 2.2222223
5.0, 361.0, 0.6, 0.2, 3.4444444, 3.3333333, 3.3333333, 3.4444444
5.0, 364.0, 0.6, 0.2, 2.4444444, 2.4444444, 2.4444444, 2.4444444
5.0, 366.0, 0.3, 0.2, 2.4444444, 2.5555556, 2.6666667, 2.7777777
5.0, 367.0, 0.7, 0.2, 2.6666667, 2.7777777, 3.0, 3.1111112
5.0, 381.0, 0.5, 0.2, 2.2222223, 2.2222223, 2.2222223, 2.2222223
5.0, 386.0, 0.5, 0.75, 2.1777778, 2.1555555, 2.1333334, 2.1111112
5.0, 398.0, 0.1, 0.2, 2.6666667, 2.8888888, 3.1111112, 3.3333333
5.0, 400.0, 0.6, 0.5, 2.4444444, 2.5555556, 2.5555556, 2.6666667
5.0, 413.0, 0.5, 0.2, 2.6666667, 2.7777777, 2.8888888, 3.1111112
5.0, 415.0, 0.5, 0.2, 2.3333333, 2.5555556, 2.6666667, 2.7777777
5.0, 416.0, 0.9, 0.2, 3.3333333, 4.4444447, 5.111111, 5.7777777
5.0, 417.0, 0.01, 0.2, 2.7777777, 2.7777777, 2.7777777, 2.8888888
5.0, 418.0, 0.5, 0.2, 2.4444444, 2.5555556, 2.7777777, 3.1111112
5.0, 419.0, 0.6, 0.2, 2.5555556, 2.7777777, 2.8888888, 3.2222223
5.0, 421.0, 0.5, 0.2, 3.2222223, 4.2222223, 4.6666665, 5.111111
5.0, 422.0, 0.5, 0.2, 2.8888888, 3.5555556, 4.2222223, 4.888889
5.0, 423.0, 0.6, 0.2, 2.4444444, 2.5555556, 2.6666667, 2.7777777
5.0, 442.0, 0.6, 0.25, 3.1111112, 4.2222223, 4.888889, 5.5555553
5.0, 451.0, 0.4, 0.2, 2.6666667, 2.8888888, 2.7777777, 2.8888888
5.0, 452.0, 0.5, 0.2, 2.6666667, 3.3333333, 4.0, 4.4444447
5.0, 462.0, 0.5, 0.6, 2.4444444, 2.8888888, 3.2222223, 3.5555556
5.0, 465.0, 0.5, 0.2, 3.3333333, 4.3333335, 5.7777777, 7.111111
5.0, 494.0, 0.8, 0.5, 2.7777777, 2.8888888, 2.8888888, 3.0
